recordtime	accelerationX	accelerationY	accelerationZ
631	-0.03475952	-0.02076721	-1.00618
632	-0.03474426	-0.01898193	-1.004868
633	-0.03279114	-0.01939392	-1.005676
634	-0.03286743	-0.01904297	-1.008209
635	-0.03536987	-0.01907349	-1.007141
636	-0.03364563	-0.01974487	-1.008362
637	-0.03355408	-0.01838684	-1.006866
638	-0.03410339	-0.0194397	-1.007034
639	-0.03414917	-0.01960754	-1.00621
640	-0.03479004	-0.0194397	-1.008179
641	-0.03445435	-0.02105713	-1.006561
642	-0.03515625	-0.01998901	-1.00679
643	-0.03385925	-0.01800537	-1.008652
644	-0.03637695	-0.01847839	-1.007553
645	-0.03456116	-0.01867676	-1.006195
646	-0.03300476	-0.01817322	-1.007614
647	-0.03431702	-0.01992798	-1.009033
648	-0.03305054	-0.01638794	-1.010742
649	-0.03555298	-0.01966858	-1.010696
650	-0.03268433	-0.01939392	-1.010284
651	-0.03335571	-0.0214386	-1.01004
652	-0.03334045	-0.0196228	-1.007294
653	-0.03588867	-0.01834106	-1.00618
654	-0.03388977	-0.01797485	-1.006348
655	-0.03277588	-0.02131653	-1.005295
656	-0.03630066	-0.01963806	-1.008331
657	-0.0344696	-0.01795959	-1.007797
658	-0.03475952	-0.019104	-1.007492
659	-0.03320312	-0.01811218	-1.006409
660	-0.03463745	-0.01934814	-1.007629
661	-0.03201294	-0.01966858	-1.008499
662	-0.03491211	-0.01976013	-1.006302
663	-0.03514099	-0.01808167	-1.007416
664	-0.0342865	-0.01893616	-1.007339
665	-0.03517151	-0.02038574	-1.011826
666	-0.03256226	-0.01731873	-1.013855
667	-0.03404236	-0.01919556	-1.014023
668	-0.03459167	-0.01741028	-1.012115
669	-0.03395081	-0.01870728	-1.011948
670	-0.03330994	-0.0206604	-1.009735
671	-0.03430176	-0.01776123	-1.009766
672	-0.03416443	-0.01919556	-1.007629
673	-0.03356934	-0.01693726	-1.007355
674	-0.03422546	-0.01937866	-1.008362
675	-0.03457642	-0.01956177	-1.007629
676	-0.03178406	-0.01895142	-1.007141
677	-0.03395081	-0.02041626	-1.008377
678	-0.03434753	-0.02026367	-1.005295
679	-0.03320312	-0.01853943	-1.007477
680	-0.03398132	-0.01881409	-1.007248
681	-0.03395081	-0.01971436	-1.008972
682	-0.03369141	-0.01799011	-1.007568
683	-0.03469849	-0.01881409	-1.007919
684	-0.03495789	-0.01869202	-1.007675
685	-0.03494263	-0.01828003	-1.006577
686	-0.03451538	-0.02050781	-1.00824
687	-0.03372192	-0.01794434	-1.007538
688	-0.03234863	-0.01951599	-1.00769
689	-0.03460693	-0.01945496	-1.007721
690	-0.03312683	-0.01898193	-1.008774
691	-0.03591919	-0.02047729	-1.007935
692	-0.03396606	-0.01858521	-1.006409
693	-0.03364563	-0.01895142	-1.006592
694	-0.03469849	-0.0186615	-1.007339
695	-0.03456116	-0.01902771	-1.006989
696	-0.03601074	-0.01965332	-1.006668
697	-0.03285217	-0.02067566	-1.006592
698	-0.03283691	-0.02023315	-1.006134
699	-0.03463745	-0.0189209	-1.008453
700	-0.03422546	-0.01956177	-1.007797
701	-0.03552246	-0.01885986	-1.008575
702	-0.03323364	-0.02038574	-1.008331
703	-0.0345459	-0.01683044	-1.0065
704	-0.0328064	-0.01994324	-1.007614
705	-0.03401184	-0.01931763	-1.008255
706	-0.0322876	-0.02003479	-1.007614
707	-0.03495789	-0.02058411	-1.009796
708	-0.03564453	-0.01940918	-1.014618
709	-0.03266907	-0.01925659	-1.012878
710	-0.03562927	-0.01893616	-1.01297
711	-0.03611755	-0.01823425	-1.011871
712	-0.03288269	-0.01824951	-1.014145
713	-0.03414917	-0.01832581	-1.010864
714	-0.03295898	-0.01902771	-1.009201
715	-0.03295898	-0.01741028	-1.008926
716	-0.03393555	-0.01905823	-1.008301
717	-0.03443909	-0.01968384	-1.008591
718	-0.03181458	-0.0188446	-1.007095
719	-0.03434753	-0.01853943	-1.006897
720	-0.03465271	-0.01983643	-1.008759
721	-0.03485107	-0.01797485	-1.007553
722	-0.03477478	-0.01834106	-1.008148
723	-0.03205872	-0.01971436	-1.009216
724	-0.03486633	-0.01808167	-1.008789
725	-0.03408813	-0.01893616	-1.005798
726	-0.03344727	-0.02035522	-1.00885
727	-0.03445435	-0.01864624	-1.007675
728	-0.03556824	-0.01945496	-1.007645
729	-0.03497314	-0.01808167	-1.006836
730	-0.03570557	-0.01820374	-1.00795
731	-0.03358459	-0.01858521	-1.008438
732	-0.03457642	-0.02056885	-1.008606
733	-0.03486633	-0.01957703	-1.008896
734	-0.03424072	-0.01739502	-1.008484
735	-0.0328064	-0.01765442	-1.005142
736	-0.03515625	-0.01850891	-1.007675
737	-0.03535461	-0.02011108	-1.00618
738	-0.03427124	-0.01979065	-1.006577
739	-0.03649902	-0.01873779	-1.007797
740	-0.03364563	-0.01834106	-1.00647
741	-0.03561401	-0.0181427	-1.006119
742	-0.03334045	-0.01774597	-1.006439
743	-0.03398132	-0.01773071	-1.007019
744	-0.03311157	-0.01771545	-1.007004
745	-0.03479004	-0.02050781	-1.006821
746	-0.03404236	-0.02061462	-1.007584
747	-0.0328064	-0.01823425	-1.004776
748	-0.03381348	-0.01719666	-1.006714
749	-0.03355408	-0.0202179	-1.007599
750	-0.03488159	-0.01867676	-1.00737
751	-0.03567505	-0.01950073	-1.008316
752	-0.03417969	-0.01879883	-1.006058
753	-0.03482056	-0.01843262	-1.007477
754	-0.0340271	-0.01812744	-1.006302
755	-0.03347778	-0.01850891	-1.009079
756	-0.03517151	-0.01828003	-1.008087
757	-0.03417969	-0.01785278	-1.007126
758	-0.03427124	-0.01844788	-1.007126
759	-0.03541565	-0.01893616	-1.008087
760	-0.03535461	-0.01890564	-1.010025
761	-0.03439331	-0.01977539	-1.00705
762	-0.03347778	-0.01824951	-1.007187
763	-0.03311157	-0.01786804	-1.006042
764	-0.03591919	-0.02058411	-1.007065
765	-0.03279114	-0.01974487	-1.005661
766	-0.03266907	-0.02124023	-1.005402
767	-0.03379822	-0.01939392	-1.007309
768	-0.03622437	-0.01972961	-1.008453
769	-0.03523254	-0.01959229	-1.006577
770	-0.03419495	-0.01954651	-1.008514
771	-0.03555298	-0.01905823	-1.00766
772	-0.03414917	-0.01794434	-1.008301
773	-0.03330994	-0.02020264	-1.007599
774	-0.03564453	-0.01808167	-1.007355
775	-0.03395081	-0.01895142	-1.006912
776	-0.03182983	-0.01869202	-1.006714
777	-0.03533936	-0.0202179	-1.006897
778	-0.03431702	-0.01899719	-1.006714
779	-0.03431702	-0.01860046	-1.009705
780	-0.03500366	-0.01901245	-1.008286
781	-0.03627014	-0.01809692	-1.008194
782	-0.03315735	-0.02044678	-1.007294
783	-0.03469849	-0.01914978	-1.007614
784	-0.03559875	-0.01864624	-1.006882
785	-0.0344696	-0.01947021	-1.006699
786	-0.03178406	-0.01860046	-1.008896
787	-0.03475952	-0.01939392	-1.006683
788	-0.03543091	-0.01853943	-1.007233
789	-0.03436279	-0.01983643	-1.006653
790	-0.03485107	-0.01863098	-1.008743
791	-0.03343201	-0.02003479	-1.00705
792	-0.03407288	-0.02062988	-1.006882
793	-0.03385925	-0.02139282	-1.005829
794	-0.0332489	-0.02005005	-1.007217
795	-0.03482056	-0.01846313	-1.006317
796	-0.03411865	-0.01914978	-1.007584
797	-0.03274536	-0.019104	-1.007385
798	-0.03599548	-0.02006531	-1.007996
799	-0.03302002	-0.01876831	-1.005737
800	-0.03343201	-0.02049255	-1.005905
801	-0.03396606	-0.01849365	-1.007889
802	-0.03424072	-0.01913452	-1.008789
803	-0.0350647	-0.01902771	-1.007812
804	-0.03466797	-0.01885986	-1.005112
805	-0.03227234	-0.01933289	-1.007416
806	-0.03355408	-0.01889038	-1.007355
807	-0.03497314	-0.01861572	-1.00618
808	-0.03395081	-0.01849365	-1.007202
809	-0.03474426	-0.01991272	-1.006882
810	-0.03468323	-0.0178833	-1.008133
811	-0.03250122	-0.01701355	-1.006516
812	-0.03533936	-0.0189209	-1.006638
813	-0.03643799	-0.02012634	-1.007492
814	-0.03581238	-0.01905823	-1.005356
815	-0.03279114	-0.01858521	-1.007645
816	-0.03337097	-0.01806641	-1.006012
817	-0.03312683	-0.01914978	-1.009109
818	-0.03462219	-0.01954651	-1.008987
819	-0.03378296	-0.01898193	-1.007278
820	-0.03379822	-0.02000427	-1.00563
821	-0.03594971	-0.02029419	-1.008621
822	-0.03442383	-0.01890564	-1.007385
823	-0.03193665	-0.01873779	-1.007156
824	-0.03347778	-0.01832581	-1.006546
825	-0.03410339	-0.01876831	-1.007156
826	-0.03462219	-0.01664734	-1.008331
827	-0.0332489	-0.01954651	-1.010574
828	-0.03491211	-0.01707458	-1.014389
829	-0.03390503	-0.01879883	-1.012955
830	-0.03581238	-0.01750183	-1.012024
831	-0.03268433	-0.01843262	-1.012939
832	-0.03385925	-0.02008057	-1.011124
833	-0.03567505	-0.01832581	-1.009689
834	-0.03515625	-0.01937866	-1.009949
835	-0.03358459	-0.01931763	-1.007996
836	-0.03518677	-0.0188446	-1.00943
837	-0.03340149	-0.01895142	-1.006409
838	-0.03460693	-0.02061462	-1.006668
839	-0.03193665	-0.01882935	-1.008057
840	-0.03286743	-0.0202179	-1.007187
841	-0.03671265	-0.0181427	-1.007675
842	-0.034729	-0.02076721	-1.007278
843	-0.03567505	-0.01878357	-1.008911
844	-0.03297424	-0.01760864	-1.009308
845	-0.03366089	-0.01731873	-1.007919
846	-0.03404236	-0.01828003	-1.008881
847	-0.03373718	-0.01885986	-1.006592
848	-0.03637695	-0.01829529	-1.005615
849	-0.03466797	-0.02146912	-1.007095
850	-0.03340149	-0.01986694	-1.006927
851	-0.03317261	-0.01922607	-1.009064
852	-0.03414917	-0.02052307	-1.007111
853	-0.0328064	-0.01828003	-1.008347
854	-0.03347778	-0.0188446	-1.006775
855	-0.03555298	-0.01846313	-1.006561
856	-0.03674316	-0.02119446	-1.006699
857	-0.03482056	-0.02090454	-1.007065
858	-0.03120422	-0.02041626	-1.007492
859	-0.03361511	-0.0198822	-1.006653
860	-0.0348053	-0.02001953	-1.006149
861	-0.03433228	-0.01800537	-1.005615
862	-0.03520203	-0.01960754	-1.006546
863	-0.03479004	-0.01858521	-1.007065
864	-0.03367615	-0.01776123	-1.007172
865	-0.03398132	-0.01992798	-1.007019
866	-0.03219604	-0.01811218	-1.009445
867	-0.03411865	-0.0186615	-1.008896
868	-0.03363037	-0.01852417	-1.007706
869	-0.03434753	-0.02029419	-1.006912
870	-0.03439331	-0.01896667	-1.00676
871	-0.03593445	-0.01947021	-1.007248
872	-0.0322876	-0.02078247	-1.007751
873	-0.03456116	-0.02049255	-1.006973
874	-0.03514099	-0.01916504	-1.006073
875	-0.0349884	-0.0206604	-1.00679
876	-0.03608704	-0.0209198	-1.006851
877	-0.0349884	-0.02177429	-1.006638
878	-0.03225708	-0.01937866	-1.006622
879	-0.03463745	-0.01895142	-1.006546
880	-0.0337677	-0.0196228	-1.008392
881	-0.03486633	-0.01960754	-1.008011
882	-0.03288269	-0.01911926	-1.007004
883	-0.03430176	-0.01824951	-1.009186
884	-0.03645325	-0.01921082	-1.00647
885	-0.03401184	-0.02050781	-1.005295
886	-0.03556824	-0.01876831	-1.007782
887	-0.03535461	-0.02011108	-1.006546
888	-0.03479004	-0.01785278	-1.013245
889	-0.03312683	-0.01757812	-1.010193
890	-0.03407288	-0.01919556	-1.009628
891	-0.03381348	-0.01940918	-1.009369
892	-0.03411865	-0.01939392	-1.007599
893	-0.03196716	-0.0191803	-1.007782
894	-0.03523254	-0.01774597	-1.007217
895	-0.03399658	-0.02049255	-1.006454
896	-0.03440857	-0.01986694	-1.008499
897	-0.03289795	-0.02087402	-1.008331
898	-0.03535461	-0.01795959	-1.008728
899	-0.03355408	-0.01966858	-1.008011
900	-0.0337677	-0.01861572	-1.007111
901	-0.03161621	-0.01832581	-1.006729
902	-0.03396606	-0.01986694	-1.005585
903	-0.03381348	-0.01922607	-1.008148
904	-0.03596497	-0.01954651	-1.007187
905	-0.03515625	-0.02030945	-1.008789
906	-0.03620911	-0.01901245	-1.008209
907	-0.03286743	-0.01945496	-1.006653
908	-0.03477478	-0.01913452	-1.006607
909	-0.03497314	-0.01890564	-1.007324
910	-0.03623962	-0.01951599	-1.007904
911	-0.03131104	-0.01806641	-1.007721
912	-0.03440857	-0.02000427	-1.008194
913	-0.03465271	-0.01971436	-1.008301
914	-0.03414917	-0.01928711	-1.00946
915	-0.03459167	-0.01808167	-1.008759
916	-0.0337677	-0.01998901	-1.007309
917	-0.03578186	-0.01844788	-1.008667
918	-0.03434753	-0.0189209	-1.008392
919	-0.03668213	-0.02009583	-1.008423
920	-0.03346252	-0.01950073	-1.005569
921	-0.03413391	-0.01960754	-1.004868
922	-0.03399658	-0.01966858	-1.006638
923	-0.03338623	-0.01776123	-1.007034
924	-0.03462219	-0.01878357	-1.007904
925	-0.03456116	-0.02044678	-1.007996
926	-0.03399658	-0.02078247	-1.00708
927	-0.03302002	-0.01687622	-1.007294
928	-0.03634644	-0.02011108	-1.007721
929	-0.03443909	-0.01928711	-1.007782
930	-0.03503418	-0.01986694	-1.007843
931	-0.03401184	-0.01708984	-1.006042
932	-0.034729	-0.02067566	-1.007278
933	-0.03469849	-0.01985168	-1.007385
934	-0.03349304	-0.02003479	-1.007172
935	-0.03541565	-0.01782227	-1.008316
936	-0.0342865	-0.0191803	-1.00766
937	-0.03219604	-0.0181427	-1.008362
938	-0.03395081	-0.0193634	-1.007187
939	-0.0358429	-0.01800537	-1.007584
940	-0.03433228	-0.01974487	-1.006332
941	-0.03544617	-0.01722717	-1.006882
942	-0.03495789	-0.01939392	-1.006714
943	-0.03497314	-0.01959229	-1.008209
944	-0.03582764	-0.01811218	-1.007828
945	-0.03379822	-0.01896667	-1.007401
946	-0.03404236	-0.01843262	-1.006912
947	-0.0335083	-0.01731873	-1.009384
948	-0.03553772	-0.01835632	-1.010345
949	-0.03620911	-0.02076721	-1.00824
950	-0.0375061	-0.01805115	-1.007202
951	-0.03208923	-0.01878357	-1.007751
952	-0.0353241	-0.02122498	-1.006821
953	-0.03459167	-0.01940918	-1.006271
954	-0.03292847	-0.02073669	-1.006241
955	-0.03619385	-0.02009583	-1.007584
956	-0.03355408	-0.01861572	-1.00882
957	-0.03077698	-0.01878357	-1.005386
958	-0.03500366	-0.01832581	-1.007324
959	-0.03541565	-0.01864624	-1.006393
960	-0.03572083	-0.01766968	-1.006302
961	-0.03642273	-0.0191803	-1.008301
962	-0.03477478	-0.02041626	-1.006287
963	-0.03387451	-0.01922607	-1.00798
964	-0.03291321	-0.01795959	-1.009262
965	-0.03417969	-0.01945496	-1.007782
966	-0.0355835	-0.01959229	-1.006226
967	-0.03266907	-0.01931763	-1.00766
968	-0.03450012	-0.01913452	-1.005905
969	-0.03526306	-0.01998901	-1.005844
970	-0.03541565	-0.01983643	-1.007385
971	-0.03477478	-0.02137756	-1.007401
972	-0.03639221	-0.01977539	-1.008041
973	-0.0340271	-0.01948547	-1.00705
974	-0.03540039	-0.0199585	-1.007645
975	-0.03305054	-0.01872253	-1.006607
976	-0.03337097	-0.01777649	-1.008179
977	-0.03289795	-0.01678467	-1.007446
978	-0.03382874	-0.01963806	-1.007339
979	-0.03424072	-0.0201416	-1.009995
980	-0.03378296	-0.01991272	-1.00618
981	-0.03288269	-0.01849365	-1.007828
982	-0.03208923	-0.02119446	-1.005875
983	-0.03398132	-0.01850891	-1.006195
984	-0.03607178	-0.0191803	-1.007767
985	-0.0352478	-0.01820374	-1.007751
986	-0.03605652	-0.01824951	-1.008911
987	-0.0369873	-0.01928711	-1.005859
988	-0.03489685	-0.01837158	-1.005737
989	-0.03450012	-0.01997375	-1.00676
990	-0.03483582	-0.01828003	-1.00708
991	-0.03471375	-0.01928711	-1.006561
992	-0.03347778	-0.0202179	-1.006546
993	-0.03578186	-0.01777649	-1.006393
994	-0.03507996	-0.01835632	-1.006485
995	-0.03443909	-0.01776123	-1.00798
996	-0.03387451	-0.01879883	-1.008469
997	-0.03392029	-0.01843262	-1.007736
998	-0.03320312	-0.01983643	-1.008591
999	-0.0357666	-0.01916504	-1.007065
1000	-0.03596497	-0.01835632	-1.006943
1001	-0.03407288	-0.01966858	-1.006989
1002	-0.03408813	-0.01870728	-1.007568
1003	-0.03401184	-0.01789856	-1.006638
1004	-0.03468323	-0.01950073	-1.007523
1005	-0.03337097	-0.01876831	-1.007462
1006	-0.03390503	-0.01895142	-1.007523
1007	-0.03561401	-0.01956177	-1.011871
1008	-0.0358429	-0.01885986	-1.014526
1009	-0.03738403	-0.01808167	-1.013962
1010	-0.03556824	-0.01899719	-1.013
1011	-0.03396606	-0.0181427	-1.011353
1012	-0.03277588	-0.01856995	-1.012741
1013	-0.03456116	-0.01876831	-1.011627
1014	-0.03489685	-0.01878357	-1.00972
1015	-0.03581238	-0.01776123	-1.006882
1016	-0.03549194	-0.01942444	-1.006973
1017	-0.03282166	-0.01815796	-1.007935
1018	-0.03410339	-0.02081299	-1.007843
1019	-0.03492737	-0.02024841	-1.008194
1020	-0.03442383	-0.01901245	-1.007004
1021	-0.03448486	-0.0191803	-1.007294
1022	-0.03553772	-0.01937866	-1.007401
1023	-0.03248596	-0.01820374	-1.00737
1024	-0.03349304	-0.01860046	-1.00737
1025	-0.03424072	-0.01776123	-1.004745
1026	-0.03561401	-0.01672363	-1.007263
1027	-0.03344727	-0.01887512	-1.005539
1028	-0.03372192	-0.02000427	-1.006592
1029	-0.03198242	-0.01785278	-1.008591
1030	-0.034729	-0.01750183	-1.007492
1031	-0.03315735	-0.01948547	-1.007355
1032	-0.03433228	-0.01756287	-1.007156
1033	-0.03547668	-0.01860046	-1.007828
1034	-0.03204346	-0.01809692	-1.006958
1035	-0.03540039	-0.01832581	-1.008362
1036	-0.03375244	-0.0198822	-1.00621
1037	-0.03295898	-0.01882935	-1.007751
1038	-0.03492737	-0.01916504	-1.006989
1039	-0.03405762	-0.01898193	-1.006973
1040	-0.03555298	-0.01881409	-1.004532
1041	-0.03405762	-0.01809692	-1.007156
1042	-0.0340271	-0.01734924	-1.007263
1043	-0.03633118	-0.02005005	-1.00769
1044	-0.03388977	-0.02075195	-1.008865
1045	-0.03459167	-0.01997375	-1.008804
1046	-0.03424072	-0.01861572	-1.007401
1047	-0.03355408	-0.01959229	-1.006912
1048	-0.03530884	-0.01878357	-1.007965
1049	-0.03388977	-0.02061462	-1.008347
1050	-0.03381348	-0.0178833	-1.006104
1051	-0.03283691	-0.01924133	-1.005554
1052	-0.03404236	-0.0196991	-1.005569
1053	-0.03691101	-0.01826477	-1.007294
1054	-0.03518677	-0.02087402	-1.007599
1055	-0.0344696	-0.01794434	-1.007065
1056	-0.03468323	-0.01907349	-1.005615
1057	-0.03244019	-0.01870728	-1.007706
1058	-0.03514099	-0.01879883	-1.007416
1059	-0.03440857	-0.0188446	-1.005447
1060	-0.03414917	-0.01913452	-1.005371
1061	-0.03346252	-0.01872253	-1.005341
1062	-0.03512573	-0.01768494	-1.005676
1063	-0.03517151	-0.01907349	-1.007614
1064	-0.03488159	-0.01849365	-1.006607
1065	-0.03504944	-0.01968384	-1.007858
1066	-0.03430176	-0.01905823	-1.007858
1067	-0.0355835	-0.01887512	-1.010941
1068	-0.03427124	-0.01890564	-1.014664
1069	-0.03442383	-0.01916504	-1.013138
1070	-0.0342865	-0.01985168	-1.012985
1071	-0.03385925	-0.01805115	-1.013153
1072	-0.03614807	-0.01986694	-1.012985
1073	-0.03401184	-0.01838684	-1.010025
1074	-0.03443909	-0.01878357	-1.00914
1075	-0.0332489	-0.01838684	-1.007385
1076	-0.03237915	-0.01797485	-1.008133
1077	-0.03381348	-0.01957703	-1.007095
1078	-0.03507996	-0.0189209	-1.007843
1079	-0.03347778	-0.02148438	-1.007843
1080	-0.03143311	-0.01864624	-1.008041
1081	-0.03370667	-0.02095032	-1.007523
1082	-0.03544617	-0.01992798	-1.007416
1083	-0.03552246	-0.01937866	-1.009125
1084	-0.03347778	-0.01986694	-1.007736
1085	-0.03439331	-0.01716614	-1.007584
1086	-0.03330994	-0.0198822	-1.005844
1087	-0.03347778	-0.01937866	-1.006943
1088	-0.0329895	-0.0196228	-1.007477
1089	-0.03424072	-0.01904297	-1.008453
1090	-0.03451538	-0.01976013	-1.00592
1091	-0.03346252	-0.01914978	-1.007095
1092	-0.03509521	-0.0176239	-1.008347
1093	-0.0369873	-0.01835632	-1.008408
1094	-0.03256226	-0.01899719	-1.008255
1095	-0.03565979	-0.01669312	-1.006454
1096	-0.03610229	-0.01947021	-1.007629
1097	-0.03424072	-0.0194397	-1.008148
1098	-0.03424072	-0.02061462	-1.006027
1099	-0.0353241	-0.01957703	-1.005524
1100	-0.03427124	-0.01828003	-1.00589
1101	-0.03465271	-0.02037048	-1.00705
1102	-0.03547668	-0.01792908	-1.00766
1103	-0.0348053	-0.01846313	-1.00705
1104	-0.0337677	-0.01972961	-1.006363
1105	-0.03370667	-0.01815796	-1.007004
1106	-0.0327301	-0.01963806	-1.008194
1107	-0.03408813	-0.01979065	-1.006943
1108	-0.03518677	-0.01908875	-1.005096
1109	-0.03421021	-0.01869202	-1.006622
1110	-0.03518677	-0.0189209	-1.009247
1111	-0.03395081	-0.01947021	-1.006866
1112	-0.0350647	-0.01867676	-1.007462
1113	-0.03358459	-0.01763916	-1.007812
1114	-0.03526306	-0.02120972	-1.006622
1115	-0.03421021	-0.01875305	-1.006897
1116	-0.03338623	-0.01844788	-1.007965
1117	-0.0344696	-0.01998901	-1.006882
1118	-0.03445435	-0.01922607	-1.007004
1119	-0.03277588	-0.0181427	-1.005814
1120	-0.03364563	-0.01902771	-1.007278
1121	-0.0352478	-0.0196991	-1.004944
1122	-0.0355835	-0.01922607	-1.006409
1123	-0.03305054	-0.01934814	-1.007721
1124	-0.0345459	-0.01852417	-1.005798
1125	-0.03475952	-0.01785278	-1.007706
1126	-0.03648376	-0.01876831	-1.006683
1127	-0.03536987	-0.01858521	-1.009155
1128	-0.03411865	-0.019104	-1.012833
1129	-0.0340271	-0.01904297	-1.012375
1130	-0.03579712	-0.01922607	-1.010498
1131	-0.03314209	-0.01826477	-1.009964
1132	-0.03489685	-0.01908875	-1.00885
1133	-0.03288269	-0.0186615	-1.007629
1134	-0.03384399	-0.02095032	-1.006088
1135	-0.03260803	-0.02046204	-1.007751
1136	-0.03486633	-0.01957703	-1.005768
1137	-0.03523254	-0.01849365	-1.005249
1138	-0.0352478	-0.01919556	-1.006271
1139	-0.03619385	-0.01887512	-1.008484
1140	-0.03207397	-0.0188446	-1.00676
1141	-0.03364563	-0.01828003	-1.007904
1142	-0.03295898	-0.01834106	-1.007736
1143	-0.03643799	-0.0189209	-1.007797
1144	-0.03465271	-0.02015686	-1.006958
1145	-0.03421021	-0.01795959	-1.008072
1146	-0.03471375	-0.02131653	-1.007767
1147	-0.03466797	-0.01911926	-1.007355
1148	-0.03553772	-0.0196991	-1.00679
1149	-0.0348053	-0.01902771	-1.00885
1150	-0.03489685	-0.01850891	-1.007324
1151	-0.0337677	-0.01930237	-1.007843
1152	-0.03407288	-0.01873779	-1.007294
1153	-0.034729	-0.01837158	-1.008575
1154	-0.03489685	-0.01963806	-1.007095
1155	-0.03477478	-0.01954651	-1.007614
1156	-0.03544617	-0.01953125	-1.007202
1157	-0.03439331	-0.0174408	-1.007355
1158	-0.03411865	-0.01860046	-1.007797
1159	-0.03445435	-0.01850891	-1.006912
1160	-0.03504944	-0.02035522	-1.006165
1161	-0.03559875	-0.01907349	-1.009521
1162	-0.03277588	-0.02008057	-1.006989
1163	-0.03607178	-0.01800537	-1.005951
1164	-0.03334045	-0.01858521	-1.007767
1165	-0.03503418	-0.0189209	-1.007599
1166	-0.03153992	-0.02024841	-1.007675
1167	-0.03614807	-0.01985168	-1.005341
1168	-0.0350647	-0.02018738	-1.006775
1169	-0.03373718	-0.01858521	-1.009125
1170	-0.03520203	-0.01907349	-1.006058
1171	-0.03503418	-0.01863098	-1.007095
1172	-0.03453064	-0.01989746	-1.005585
1173	-0.03408813	-0.01931763	-1.006424
1174	-0.03500366	-0.01922607	-1.009613
1175	-0.03320312	-0.01863098	-1.004913
1176	-0.03477478	-0.01994324	-1.007523
1177	-0.03245544	-0.01728821	-1.007629
1178	-0.03442383	-0.02046204	-1.006958
1179	-0.03581238	-0.01953125	-1.008102
1180	-0.03460693	-0.01928711	-1.007645
1181	-0.03379822	-0.0196228	-1.007965
1182	-0.03425598	-0.02069092	-1.00853
1183	-0.03347778	-0.01828003	-1.006546
1184	-0.03477478	-0.01966858	-1.006912
1185	-0.0337677	-0.01983643	-1.006821
1186	-0.03303528	-0.01899719	-1.008987
1187	-0.03338623	-0.01947021	-1.007568
1188	-0.03411865	-0.01730347	-1.014023
1189	-0.03361511	-0.02122498	-1.013596
1190	-0.03540039	-0.01831055	-1.014053
1191	-0.03340149	-0.01831055	-1.012192
